idsubsls;idsls;kdprov;kdkab;kdkec;kddesa;kdsls;kdsubsls;nmprov;nmkab;nmkec;nmdesa;nmsls;centroid_y;centroid_x
6.40101E+15;6.40101E+13;64;1;11;8;1;0;KALIMANTAN TIMUR;PASER;MUARA SAMU;RANTAU BINTUNGAN;RT 001;-1.93977;115.948742
6.40101E+15;6.40101E+13;64;1;11;8;2;0;KALIMANTAN TIMUR;PASER;MUARA SAMU;RANTAU BINTUNGAN;RT 002;-1.94895;115.90795
6.40101E+15;6.40101E+13;64;1;11;9;1;0;KALIMANTAN TIMUR;PASER;MUARA SAMU;MUARA ANDEH;RT 001;-2.28094;115.898311
6.40101E+15;6.40101E+13;64;1;11;9;2;0;KALIMANTAN TIMUR;PASER;MUARA SAMU;MUARA ANDEH;RT 002;-2.259;115.92125
6.40101E+15;6.40101E+13;64;1;11;9;3;0;KALIMANTAN TIMUR;PASER;MUARA SAMU;MUARA ANDEH;RT 003;-2.33676;115.866212
6.40101E+15;6.40101E+13;64;1;11;9;4;0;KALIMANTAN TIMUR;PASER;MUARA SAMU;MUARA ANDEH;RT 004;-2.29939;115.843456
6.40102E+15;6.40102E+13;64;1;21;1;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 001 DUSUN 1;-2.19931;116.059406
6.40102E+15;6.40102E+13;64;1;21;1;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 002 DUSUN 1;-2.22268;116.086503
6.40102E+15;6.40102E+13;64;1;21;1;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 003 DUSUN 1;-2.22448;116.075841
6.40102E+15;6.40102E+13;64;1;21;1;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 004 DUSUN 1;-2.22679;116.034475
6.40102E+15;6.40102E+13;64;1;21;1;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 005 DUSUN 1;-2.23269;116.076001
6.40102E+15;6.40102E+13;64;1;21;1;6;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 006 DUSUN 1;-2.2381;116.052269
6.40102E+15;6.40102E+13;64;1;21;1;7;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 007 DUSUN 1;-2.2433;116.091287
6.40102E+15;6.40102E+13;64;1;21;1;8;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 008 DUSUN 1;-2.24085;116.07763
6.40102E+15;6.40102E+13;64;1;21;1;9;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 009 DUSUN 1;-2.25077;116.056767
6.40102E+15;6.40102E+13;64;1;21;1;10;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 010 DUSUN 1;-2.22746;116.091134
6.40102E+15;6.40102E+13;64;1;21;1;11;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 011 DUSUN 1;-2.26939;116.094404
6.40102E+15;6.40102E+13;64;1;21;2;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 001;-2.23141;116.140521
6.40102E+15;6.40102E+13;64;1;21;2;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 002;-2.24344;116.123791
6.40102E+15;6.40102E+13;64;1;21;2;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 003;-2.25105;116.118118
6.40102E+15;6.40102E+13;64;1;21;2;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 004;-2.27993;116.115763
6.40102E+15;6.40102E+13;64;1;21;2;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 005;-2.30131;116.122143
6.40102E+15;6.40102E+13;64;1;21;2;6;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 006;-2.25196;116.141314
6.40102E+15;6.40102E+13;64;1;21;2;7;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 007;-2.29721;116.138248
6.40102E+15;6.40102E+13;64;1;21;2;8;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 008;-2.29033;116.104134
6.40102E+15;6.40102E+13;64;1;21;3;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 001;-2.28306;116.171095
6.40102E+15;6.40102E+13;64;1;21;3;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 002;-2.28241;116.163775
6.40102E+15;6.40102E+13;64;1;21;3;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 003;-2.28417;116.163739
6.40102E+15;6.40102E+13;64;1;21;3;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 004;-2.2839;116.159239
6.40102E+15;6.40102E+13;64;1;21;3;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 005;-2.28214;116.159533
6.40102E+15;6.40102E+13;64;1;21;3;6;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 006;-2.28019;116.16115
6.40102E+15;6.40102E+13;64;1;21;3;7;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 007;-2.27767;116.158179
6.40102E+15;6.40102E+13;64;1;21;3;8;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 008;-2.27834;116.162314
6.40102E+15;6.40102E+13;64;1;21;3;9;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 009;-2.28081;116.171564
6.40102E+15;6.40102E+13;64;1;21;3;10;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 010;-2.2779;116.165514
6.40102E+15;6.40102E+13;64;1;21;3;11;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 011;-2.27423;116.165031
6.40102E+15;6.40102E+13;64;1;21;3;12;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 012;-2.26674;116.17334
6.40102E+15;6.40102E+13;64;1;21;3;13;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 013;-2.27408;116.161517
6.40102E+15;6.40102E+13;64;1;21;3;14;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 014;-2.27349;116.158848
6.40102E+15;6.40102E+13;64;1;21;3;1001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;KEBUN SAWIT;-2.26059;116.181197
6.40102E+15;6.40102E+13;64;1;21;4;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 001;-2.28581;116.257148
6.40102E+15;6.40102E+13;64;1;21;4;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 002;-2.3113;116.252881
6.40102E+15;6.40102E+13;64;1;21;4;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 003;-2.31328;116.27734
6.40102E+15;6.40102E+13;64;1;21;4;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 004;-2.33634;116.280359
6.40102E+15;6.40102E+13;64;1;21;4;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 005;-2.30651;116.296731
6.40102E+15;6.40102E+13;64;1;21;4;1001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;KEBUN SAWIT;-2.24899;116.218468
6.40102E+15;6.40102E+13;64;1;21;5;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 001;-2.31367;116.400863
6.40102E+15;6.40102E+13;64;1;21;5;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 002;-2.33556;116.375575
6.40102E+15;6.40102E+13;64;1;21;5;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 003;-2.31792;116.402414
6.40102E+15;6.40102E+13;64;1;21;5;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 004;-2.34121;116.402155
6.40102E+15;6.40102E+13;64;1;21;5;1001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;PERKEBUNAN SAWIT;-2.27247;116.387953
6.40102E+15;6.40102E+13;64;1;21;6;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 001;-2.25268;116.329182
6.40102E+15;6.40102E+13;64;1;21;6;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 002;-2.24418;116.28883
6.40102E+15;6.40102E+13;64;1;21;6;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 003;-2.13116;116.36519
6.40102E+15;6.40102E+13;64;1;21;6;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 004;-2.20892;116.265935
6.40102E+15;6.40102E+13;64;1;21;6;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 005;-2.15392;116.327725
6.40102E+15;6.40102E+13;64;1;21;6;6;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 006;-2.17494;116.369231
6.40102E+15;6.40102E+13;64;1;21;6;7;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 007;-2.26513;116.298051
6.40102E+15;6.40102E+13;64;1;21;6;8;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 008;-2.22139;116.331081
6.40102E+15;6.40102E+13;64;1;21;7;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 001;-2.16975;116.183594
6.40102E+15;6.40102E+13;64;1;21;7;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 004;-2.12888;116.265734
6.40102E+15;6.40102E+13;64;1;21;7;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 02;-2.13279;116.190955
6.40102E+15;6.40102E+13;64;1;21;7;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 03;-2.15095;116.268206
6.40102E+15;6.40102E+13;64;1;21;8;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 001 DUSUN 1;-2.09706;116.095113
6.40102E+15;6.40102E+13;64;1;21;8;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 002 DUSUN 1;-2.08902;116.09002
6.40102E+15;6.40102E+13;64;1;21;8;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 003 DUSUN 1;-2.10447;116.088347
6.40102E+15;6.40102E+13;64;1;21;8;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 004 DUSUN 1;-2.10451;116.121197
6.40102E+15;6.40102E+13;64;1;21;8;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 005 DUSUN 1;-2.11821;116.086717
6.40102E+15;6.40102E+13;64;1;21;8;6;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 006 DUSUN 1;-2.12518;116.087569
6.40102E+15;6.40102E+13;64;1;21;8;7;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 007 DUSUN 1;-2.13203;116.128589
6.40102E+15;6.40102E+13;64;1;21;8;8;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 008 DUSUN 1;-2.1065;116.036982
6.40102E+15;6.40102E+13;64;1;21;8;9;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 009 DUSUN 1;-2.13667;116.091253
6.40102E+15;6.40102E+13;64;1;21;8;10;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 010 DUSUN 1;-2.08065;116.104263
6.40102E+15;6.40102E+13;64;1;21;9;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 001 DUSUN 1;-2.25579;116.030735
6.40102E+15;6.40102E+13;64;1;21;9;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 003;-2.28429;116.043247
6.40102E+15;6.40102E+13;64;1;21;9;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 006;-2.2692;116.011975
6.40102E+15;6.40102E+13;64;1;21;9;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 08;-2.30794;116.050043
6.40102E+15;6.40102E+13;64;1;21;9;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 005 DUSUN 1;-2.2895;115.949326
6.40102E+15;6.40102E+13;64;1;21;9;6;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 002;-2.27774;116.050589
6.40102E+15;6.40102E+13;64;1;21;9;7;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 04;-2.29572;116.057039
6.40102E+15;6.40102E+13;64;1;21;9;8;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 07;-2.25914;115.995656
6.40102E+15;6.40102E+13;64;1;21;9;9;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 09;-2.3146;116.038695
6.40102E+15;6.40102E+13;64;1;21;10;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 001;-2.05856;116.142187
6.40102E+15;6.40102E+13;64;1;21;10;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 002;-2.04239;116.122055
6.40102E+15;6.40102E+13;64;1;21;10;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 003;-2.03244;116.11364
6.40102E+15;6.40102E+13;64;1;21;10;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 004;-2.04366;116.061013
6.40102E+15;6.40102E+13;64;1;21;11;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 001;-2.0953;116.20316
6.40102E+15;6.40102E+13;64;1;21;11;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 002;-2.11093;116.251832
6.40102E+15;6.40102E+13;64;1;21;11;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 003;-2.06048;116.302941
6.40102E+15;6.40102E+13;64;1;21;11;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 004;-2.08666;116.307523
6.40102E+15;6.40102E+13;64;1;21;11;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 005;-2.11419;116.312393
6.40102E+15;6.40102E+13;64;1;21;12;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 1;-2.32311;116.305514
6.40102E+15;6.40102E+13;64;1;21;12;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 2;-2.33281;116.319408
6.40102E+15;6.40102E+13;64;1;21;12;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 4;-2.34289;116.3495
6.40102E+15;6.40102E+13;64;1;21;12;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 5;-2.33362;116.339429
6.40102E+15;6.40102E+13;64;1;21;12;6;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 6;-2.3288;116.3491
6.40102E+15;6.40102E+13;64;1;21;12;7;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 3;-2.29332;116.335829
6.40102E+15;6.40102E+13;64;1;21;13;1;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 001;-2.17082;116.096041
6.40102E+15;6.40102E+13;64;1;21;13;2;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 002;-2.17053;116.108107
6.40102E+15;6.40102E+13;64;1;21;13;3;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 003;-2.151;116.108571
6.40102E+15;6.40102E+13;64;1;21;13;4;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 0004;-2.16549;116.125747
6.40102E+15;6.40102E+13;64;1;21;13;5;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 0005;-2.16196;116.041952
6.40102E+15;6.40102E+13;64;1;22;1;1;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 001;-2.32167;116.452996
6.40102E+15;6.40102E+13;64;1;22;1;2;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 002;-2.35909;116.471208
6.40102E+15;6.40102E+13;64;1;22;1;3;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 003;-2.33504;116.426981
6.40102E+15;6.40102E+13;64;1;22;1;4;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 004;-2.35676;116.444678
6.40102E+15;6.40102E+13;64;1;22;1;5;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 005;-2.3636;116.421133
6.40102E+15;6.40102E+13;64;1;22;1;2001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;HUTAN;-2.26309;116.454352
6.40102E+15;6.40102E+13;64;1;22;2;1;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 001;-2.1666;116.580847
6.40102E+15;6.40102E+13;64;1;22;2;2;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 002;-2.16855;116.582543
6.40102E+15;6.40102E+13;64;1;22;2;3;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 003;-2.1708;116.583795
6.40102E+15;6.40102E+13;64;1;22;2;4;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 004;-2.17346;116.584724
6.40102E+15;6.40102E+13;64;1;22;2;5;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 005;-2.17932;116.584266
6.40102E+15;6.40102E+13;64;1;22;2;6;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 006;-2.19484;116.585397
6.40102E+15;6.40102E+13;64;1;22;2;7;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 007;-2.26424;116.545014
6.40102E+15;6.40102E+13;64;1;22;2;1001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;TAMBAK;-2.19422;116.503801
6.40102E+15;6.40102E+13;64;1;22;3;1;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 001;-2.13499;116.483065
6.40102E+15;6.40102E+13;64;1;22;3;2;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 002;-2.12818;116.505548
6.40102E+15;6.40102E+13;64;1;22;3;3;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 003;-2.11503;116.50083
6.40102E+15;6.40102E+13;64;1;22;3;4;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 004;-2.15072;116.415738
6.40102E+15;6.40102E+13;64;1;22;3;5;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 005;-2.14678;116.458609
6.40102E+15;6.40102E+13;64;1;22;4;1;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 001;-2.15535;116.52167
6.40102E+15;6.40102E+13;64;1;22;4;2;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 002;-2.15322;116.519539
6.40102E+15;6.40102E+13;64;1;22;4;3;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 003;-2.15556;116.508926
6.40102E+15;6.40102E+13;64;1;22;4;4;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 004;-2.1582;116.509336
6.40102E+15;6.40102E+13;64;1;22;4;5;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 005;-2.17394;116.447974
6.40102E+15;6.40102E+13;64;1;22;5;1;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 001;-2.08046;116.400525
6.40102E+15;6.40102E+13;64;1;22;5;2;1;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 002;-2.07858;116.399976
6.40102E+15;6.40102E+13;64;1;22;5;2;2;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 002;-2.06563;116.393407
6.40102E+15;6.40102E+13;64;1;22;5;3;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 003;-2.08303;116.377564
6.40102E+15;6.40102E+13;64;1;22;5;4;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 004;-2.07984;116.352897
6.40102E+15;6.40102E+13;64;1;22;5;5;1;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 005;-2.07191;116.401608
6.40102E+15;6.40102E+13;64;1;22;5;5;2;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 005;-2.06388;116.420592
6.40102E+15;6.40102E+13;64;1;22;6;1;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 001;-2.33309;116.543689
6.40102E+15;6.40102E+13;64;1;22;6;2;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 002;-2.35959;116.541762
6.40102E+15;6.40102E+13;64;1;22;6;3;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 003;-2.37781;116.525972
6.40102E+15;6.40102E+13;64;1;22;6;4;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 004;-2.35776;116.505121
6.40102E+15;6.40102E+13;64;1;22;7;1;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SENIPAH;RT 001;-2.37084;116.565326
6.40102E+15;6.40102E+13;64;1;22;7;2;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SENIPAH;RT 002;-2.403;116.547079
6.40102E+15;6.40102E+13;64;1;22;7;3;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SENIPAH;RT 003;-2.38211;116.546116
6.40103E+15;6.40103E+13;64;1;30;1;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 001;-1.9515;116.033081
6.40103E+15;6.40103E+13;64;1;30;1;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 002;-1.99425;116.058337
6.40103E+15;6.40103E+13;64;1;30;1;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 003;-1.92755;116.052031
6.40103E+15;6.40103E+13;64;1;30;1;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 004;-1.92658;116.069071
6.40103E+15;6.40103E+13;64;1;30;2;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 001;-1.9401;116.109468
6.40103E+15;6.40103E+13;64;1;30;2;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 002;-1.97646;116.098812
6.40103E+15;6.40103E+13;64;1;30;2;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 003;-1.94531;116.103376
6.40103E+15;6.40103E+13;64;1;30;2;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 004;-1.92653;116.096317
6.40103E+15;6.40103E+13;64;1;30;2;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 05;-1.91279;116.098993
6.40103E+15;6.40103E+13;64;1;30;2;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 006;-1.91494;116.080089
6.40103E+15;6.40103E+13;64;1;30;2;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 007;-1.93591;116.103043
6.40103E+15;6.40103E+13;64;1;30;3;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 001;-1.98234;116.140739
6.40103E+15;6.40103E+13;64;1;30;3;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 002;-1.9478;116.136529
6.40103E+15;6.40103E+13;64;1;30;3;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 003;-1.94823;116.14952
6.40103E+15;6.40103E+13;64;1;30;3;4;1;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 004;-1.93227;116.166013
6.40103E+15;6.40103E+13;64;1;30;3;4;2;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 004;-1.93524;116.162056
6.40103E+15;6.40103E+13;64;1;30;3;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 005;-1.94191;116.167768
6.40103E+15;6.40103E+13;64;1;30;3;6;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 006;-1.95366;116.161769
6.40103E+15;6.40103E+13;64;1;30;3;7;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 007;-1.94297;116.175166
6.40103E+15;6.40103E+13;64;1;30;3;8;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 008;-1.94206;116.140377
6.40103E+15;6.40103E+13;64;1;30;3;9;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 009;-1.92031;116.128092
6.40103E+15;6.40103E+13;64;1;30;3;10;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 010;-1.92643;116.130287
6.40103E+15;6.40103E+13;64;1;30;3;11;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 011;-1.92924;116.155695
6.40103E+15;6.40103E+13;64;1;30;4;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 001;-1.93782;116.187989
6.40103E+15;6.40103E+13;64;1;30;4;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 002;-1.93266;116.184387
6.40103E+15;6.40103E+13;64;1;30;4;3;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 003;-1.92896;116.17892
6.40103E+15;6.40103E+13;64;1;30;4;4;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 004;-1.92684;116.183567
6.40103E+15;6.40103E+13;64;1;30;4;5;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 005;-1.93928;116.184478
6.40103E+15;6.40103E+13;64;1;30;5;1;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 001;-2.02788;116.161155
6.40103E+15;6.40103E+13;64;1;30;5;2;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 002;-2.02293;116.151455
